"id","name","code","user_type_id/id","chart_template_id/id","group_id/id","reconcile"
"account_sri_502021902","GA - REGISTRADORES DE LA PROPIEDAD Y MERCANTILES","5.02.02.19.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020219","False"
"account_sri_502022001","GA - GASTO IMPUESTO A LA RENTA","5.02.02.20.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020220","False"
"account_sri_502022002","GA - GASTO IVA","5.02.02.20.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020220","False"
"account_sri_502022003","GA - MUNICIPALES","5.02.02.20.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020220","False"
"account_sri_502022004","GA - SUPERINTENDENCIA DE BANCOS","5.02.02.20.04","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020220","False"
"account_sri_502022005","GA - CONTRIBUCION SUPERINTENDENCIA DE COMPAÑIAS","5.02.02.20.05","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020220","False"
"account_sri_502022006","GA - INTERESES MORA Y MULTA","5.02.02.20.06","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020220","False"
"account_sri_502022007","GA - IMPUESTOS SALIDA DE DIVISAS","5.02.02.20.07","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020220","False"
"account_sri_50202210101","GA - DEPREC. EDIFICIOS","5.02.02.21.01.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_502022101","False"
"account_sri_50202210102","GA - DEPREC. INSTALACIONES","5.02.02.21.01.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_502022101","False"
"account_sri_50202210103","GA - DEPREC. MUEBLES Y ENSERES","5.02.02.21.01.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_502022101","False"
"account_sri_50202210104","GA - DEPREC. MAQUINARIA Y EQUIPO","5.02.02.21.01.04","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_502022101","False"
"account_sri_50202210105","GA - DEPREC. EQUIPOS DE COMPUTACION","5.02.02.21.01.05","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_502022101","False"
"account_sri_50202210106","GA - DEPREC. VEHICULOS,EQUIPOS DE TRANSPORTE Y EQUIPO CAMINE","5.02.02.21.01.06","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_502022101","False"
"account_sri_50202210107","GA - DEPREC. EQUIPO DE LOGISTICA","5.02.02.21.01.07","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_502022101","False"
"account_sri_50202210108","GA - DEPREC. SOFTWARE","5.02.02.21.01.08","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_502022101","False"
"account_sri_50202220201","GA - GASTOS AMORTIZ PLUSVALIAS","5.02.02.22.02.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_502022202","False"
"account_sri_50202220202","GA - GASTO AMORT.IZ. MARCAS, PATENTES, DERECHO DE LLAVE","5.02.02.22.02.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_502022202","False"
"account_sri_502022301","PROPIEDADES, PLANTA Y EQUIPO","5.02.02.23.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020223","False"
"account_sri_502022302","INVENTARIOS","5.02.02.23.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020223","False"
"account_sri_502022303","INSTRUMENTOS FINANCIEROS","5.02.02.23.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020223","False"
"account_sri_502022304","INTANGIBLES","5.02.02.23.04","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020223","False"
"account_sri_502022305","CUENTAS POR COBRAR","5.02.02.23.05","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020223","False"
"account_sri_502022306","OTROS ACTIVOS","5.02.02.23.06","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020223","False"
"account_sri_502022901","GA - SUMINISTROS DE ASEO Y LIMPIEZA","5.02.02.29.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020229","False"
"account_sri_502022902","GA - SUMINISTROS Y MATERIALES","5.02.02.29.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020229","False"
"account_sri_502022903","GA - CAPACITACION Y SEMINARIOS","5.02.02.29.03","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020229","False"
"account_sri_502022904","GA - SEGURIDAD","5.02.02.29.04","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020229","False"
"account_sri_502022905","GA - SUSCRIPCIONES","5.02.02.29.05","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020229","False"
"account_sri_502022906","GA - ATENCION EMPLEADOS","5.02.02.29.06","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020229","False"
"account_sri_502022907","GA - DONACIONES","5.02.02.29.07","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020229","False"
"account_sri_502022908","GA - UNIFORMES","5.02.02.29.08","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020229","False"
"account_sri_502022909","GA - ALICUOTA EDIFICIO","5.02.02.29.09","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020229","False"
"account_sri_502030101","GF - INTERESES BANCARIOS","5.02.03.01.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020301","False"
"account_sri_502030102","GF - GASTOS BANCARIOS","5.02.03.01.02","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020301","False"
"account_sri_5020306","GASTOS DE FINANCIAMIENTO DE ACTIVOS","5.02.03.06","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_50203","False"
"account_sri_5020307","DIFERENCIA EN CAMBIO","5.02.03.07","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_50203","False"
"account_sri_5020312","OTROS GASTOS FINANCIEROS","5.02.03.12","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_50203","False"
"account_sri_5020401","PERDIDA EN INVERSIONES EN ASOCIADAS / SUBSIDIARIAS Y OTRAS","5.02.04.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_50204","False"
"account_sri_502040201","GND - GASTO NO DEDUCIBLE A","5.02.04.02.01","account.data_account_type_expenses","l10n_ec.account_chart_template_sri","l10n_ec.account_group_5020402","False"
